pid	title	sent	label	prob
penb65x7	Liver injury in COVID-19: management and challenges	Patients with severe COVID-19 seem to have higher rates of liver dysfunction.	-1	0.5
w9a0jopu	From Isolation to Coordination: How Can Telemedicine Help Combat the COVID-19 Outbreak?	ETCS is built upon a doctor-to-doctor (D2D) approach, in which health services can be accessed remotely through terminals across hospitals.	-1	0.5
3r0nqzgu	Profiling ACE2 expression in colon tissue of healthy adults and colorectal cancer patients by single-cell transcriptome analysis	Apart from fever and respiratory complications, gastrointestinal symptoms are observed in some patients with 2019-nCoV but the significance remains undetermined.	-1	0.5
ztcyvsoi	A Review of Coronavirus Disease-2019 (COVID-19)	The disease is transmitted by inhalation or contact with infected droplets and the incubation period ranges from 2 to 14 d. The symptoms are usually fever, cough, sore throat, breathlessness, fatigue, malaise among others.	-1	0.5
m40kwgcg	Epidemiological and clinical characteristics of 99 cases of 2019 novel coronavirus pneumonia in Wuhan, China: a descriptive study	Cases were confirmed by real-time RT-PCR and were analysed for epidemiological, demographic, clinical, and radiological features and laboratory data.	-1	0.5
ld0vo1rl	COVID-19 coronavirus vaccine design using reverse vaccinology and machine learning	By investigating the entire proteome of SARS-CoV-2, six proteins, including the S protein and five non-structural proteins (nsp3, 3CL-pro, and nsp8-10), were predicted to be adhesins, which are crucial to the viral adhering and host invasion.	-1	0.5
m5ho8jqp	SARS-CoV-2 Vaccines: Status Report	Nevertheless, critical lessons can be learned for the development of vaccines against rapidly emerging viruses.	-1	0.5
2uvibr2j	Designing of a next generation multiepitope based vaccine (MEV) against SARS-COV-2: Immunoinformatics and in silico approaches	Seven antigenic proteins were taken as targets and different epitopes (B-cell, T-cell and IFN-γ inducing) were predicted.	-1	0.5
yb5kf0u2	Microneedle array delivered recombinant coronavirus vaccines: Immunogenicity and rapid translational development	Methods We first generated codon optimized MERS-S1 subunit vaccines fused with a foldon trimerization domain to mimic the native viral structure.	-1	0.5
8gncbgot	Potential Rapid Diagnostics, Vaccine and Therapeutics for 2019 Novel Coronavirus (2019-nCoV): A Systematic Review	A total of 27 studies fulfilled the criteria for review.	-1	0.5
80m78jh2	Structural basis to design multi-epitope vaccines against Novel Coronavirus 19 (COVID19) infection, the ongoing pandemic emergency: an in silico approach	The screened epitopes were further validated for their binding with their respective HLA allele binders and TAP (Transporter associated with antigen processing) molecule by molecular docking.	-1	0.5
lg45goe2	Gilead and Moderna lead on coronavirus treatments	The news came just as the US Centers for Disease Control and Prevention warned that US communities should brace for “disruption to everyday life.” Gilead was able to move quickly because it had previously developed remdesivir to treat the Ebola virus.	-1	0.5
rxrlbw60	2019-nCoV (Wuhan virus), a novel Coronavirus: Human-to-human transmission, travel-related cases, and vaccine readiness	As with the SARS-CoV, infections in children appear to be rare.	-1	0.5
nror02j6	COVID-19 Update – March 2020 | Global Health | JN Learning | JAMA Ed Hub [Video recording]	(01:58) - What's the case-fatality rate for the virus?	-1	0.5
gu2mt6zp	Emergence of Novel Coronavirus 2019-nCoV: Need for Rapid Vaccine and Biologics Development	Inter-human transmission was reported in a few countries, including the United States.	-1	0.5
pidar1gz	Research and Development on Therapeutic Agents and Vaccines for COVID-19 and Related Human Coronavirus Diseases	The drug-repurposing effort documented herein focuses primarily on agents known to be effective against other RNA viruses including SARS-CoV and MERS-CoV.	-1	0.5
b1iyr42n	Structural, glycosylation and antigenic variation between 2019 novel coronavirus (2019-nCoV) and SARS coronavirus (SARS-CoV)	The sequence variations were determined using EMBOSS Needle pairwise sequence alignment tools.	-1	0.5
2m6ks6nd	The outbreak of Coronavirus Disease 2019 (COVID-19)—An emerging global health threat	Hence, the Public Health Emergency of International Concern (PHEIC) has been established by the World Health Organization (WHO) with strategic objectives for public health to curtail its impact on global health and economy.	-1	0.5
yk9u4fvp	Perceptions of the Adult US Population regarding the Novel Coronavirus Outbreak	Our sample was fairly similar to the general adult US population in terms of age, gender, race, ethnicity and education.	-1	0.5
fmumym1x	Prediction and Evolution of B Cell Epitopes of Surface Protein in SARS-CoV-2	7 epitopes were predicted, including 5 linear epitopes and 2 conformational epitopes, one of the linear and one of the conformational were coincide.	-1	0.5
1mjaycee	COVID-19 infection: Origin, transmission, and characteristics of human coronaviruses	However, few broad-spectrum antiviral drugs have been evaluated against COVID-19 in clinical trials, resulted in clinical recovery.	-1	0.5
mu413rvc	Estimation of the probability of reinfection with COVID-19 coronavirus by the SEIRUS model	Result shows that the proportion of infected population in the absence of curative vaccination will continue to grow globally meanwhile the recovery rate will continue slowly which therefore means that the ratio of infection to recovery rate will determine the death rate that is recorded globally and most significant for this study is the rate of reinfection by the recovered population which will decline to zero over time as the virus is cleared clinically from the system of the recovered class.	-1	0.5
1qkwsh6a	Emerging novel coronavirus (2019-nCoV)—current scenario, evolutionary perspective based on genome analysis and recent developments	In a short span of time, the virus spread has been noted in 24 countries.	-1	0.5
c4pcztdc	Functional Cell Receptors for Human Coronavirus	Angiotensin-converting enzyme 2 (ACE2) was found to be the receptor of 2019-nCoV.This review provides a brief overview of human coronavirus receptors and their applications, with a view to providing references for the tracing, cross-species transmission, epidemiological analysis and antiviral and vaccine studies of 2019-nCoV.	1	0.7704122673047837
rziv5342	Prevention Is Better Than the Cure: Risk Management of COVID-19	This editorial evaluates risk management based on the Global Health Security (GHS) Index of global health security capabilities in 195 countries.	-1	0.5
2tu707ng	Potential Interventions for Novel Coronavirus in China: A Systemic Review	In addition, convalescent plasma should be given to COVID-19 patients if it is available.	-1	0.5
679qfp2s	Lack of Antiviral Activity of Darunavir against SARS-CoV-2	DRV showed no activity against SARS-CoV-2 at clinically relevant concentrations (EC50 >100 μM).	-1	0.5
szsb1oan	The deadly coronaviruses: The 2003 SARS pandemic and the 2020 novel coronavirus epidemic in China	It is currently believed that this deadly Coronavirus strain originated from wild animals at the Huanan market in Wuhan, a city in Hubei province.	1	0.7704122673047837
hicqy5sj	Molecular mechanism of evolution and human infection with the novel coronavirus (2019-nCoV)	However, the molecular mechanisms of 2019-nCoV binding to human ACE2 and evolution of 2019-nCoV remain unclear.	-1	0.5
c4u0gxp5	Overview of The 2019 Novel Coronavirus (2019-nCoV): The Pathogen of Severe Specific Contagious Pneumonia (SSCP)	Currently, there is no definite treatment for SSCP although some drugs are under investigation.	-1	0.5
c4u0gxp5	The outbreak of COVID-19: An overview	Person-to-person transmission may occur through droplet or contact transmission and if there is a lack of stringent infection control or if no proper personal protective equipment available, it may jeopardize the first-line healthcare workers.	-1	0.5
iy9vjpuh	Potential Maternal and Infant Outcomes from (Wuhan) Coronavirus 2019-nCoV Infecting Pregnant Women: Lessons from SARS, MERS, and Other Human Coronavirus Infections	In the early stages of this epidemic the case fatality rate is estimated to be approximately 2%, with the majority of deaths occurring in special populations.	-1	0.5
ejg393zs	Novel Coronavirus Disease 2019 (COVID-19): An Emerging Infectious Disease in the 21st Century	The novel coronavirus outbreak declared a Public Health Emergency of International Concern on 30 January 2020.	1	0.7704122673047837
luxgc7st	From SARS to COVID-19: A previously unknown SARS- related coronavirus (SARS-CoV-2) of pandemic potential infecting humans – Call for a One Health approach	Here, we discuss the COVID-19 outbreak in a one health context, highlighting the need for the implementation of one health measures and practices to improve human health and reduce the emergence of pandemic viruses.	-1	0.5
02f0opkr	An outbreak of <scp>COVID</scp> ‐19 caused by a new coronavirus: what we know so far	We know that SARS‐CoV‐2 can cause severe disease, although active surveillance of contacts is required to define the milder end of the disease spectrum and to estimate the true hospitalisation and case fatality ratio.	-1	0.5
9595vm0k	SARS-CoV-2 specific antibody responses in COVID-19 patients	Using serum samples from patients with PCR-confirmed infections of SARS-CoV-2, other coronaviruses, or other respiratory pathogenic infections, we validated and tested various antigens in different in-house and commercial ELISAs.	1	0.7704122673047837
13jupb26	Computers and viral diseases. Preliminary bioinformatics studies on the design of a synthetic vaccine and a preventative peptidomimetic antagonist against the SARS-CoV-2 (2019-nCoV, COVID-19) coronavirus	KRSFIEDLLFNKV was found to be particularly well conserved in this study and corresponds to the region around one of the known cleavage sites of the SARS virus that are believed to be required for virus activation for cell entry.	1	0.7704122673047837
a5udnv5f	Perspectives on therapeutic neutralizing antibodies against the Novel Coronavirus SARS-CoV-2	Herein, the host immune responses against SARS-CoV discussed in this review provide implications for developing NAbs and understanding clinical interventions against SARS-CoV-2.	-1	0.5
ljli6a2z	Automatic Identification of SARS Coronavirus using Compression-Complexity Measures	Phys.	-1	0.5
535lw99y	A Multiscale and Comparative Model for Receptor Binding of 2019 Novel Coronavirus and the Implication of its Life Cycle in Host Cells	However, function of a bio-system is often under kinetic, rather than thermodynamic, control.	-1	0.5
73a7uvyz	Systematic Comparison of Two Animal-to-Human Transmitted Human Coronaviruses: SARS-CoV-2 and SARS-CoV	There are some similarities and differences in the epidemiology and clinical features between these two viruses and diseases that are caused by these viruses.	-1	0.5
9i0a9beo	Covid-19 — Navigating the Uncharted	Of note, there were no cases in children younger than 15 years of age.	-1	0.5
9igk3ke1	Individual risk management strategy and potential therapeutic options for the COVID-19 pandemic	The careful individual assessment for the possible dietary, nutritional, medical, lifestyle, and environmental risks, together with the proper relevant risk management strategies, is the sensible way to deal with the pandemic of SARS-CoV-II.	-1	0.5
a6p6ka8w	"An ""Infodemic"": Leveraging High-Volume Twitter Data to Understand Public Sentiment for the COVID-19 Outbreak"	Design: Observational study.	-1	0.5
wbxtz30s	After corona: there is life after the pandemic	Assisted reproductive technology (ART) makes it possible to separate fertilization and pregnancy in time.	-1	0.5
801t0728	Revisiting the dangers of the coronavirus in the ophthalmology practice	Of particular concern is the proximity between the patient and ophthalmologist during the slit lamp microscope examination.	-1	0.5
5ekdfers	The phenotypic changes of γδ T cells in COVID-19 patients	In comparison to HD, the γδ T cells percentage was decreased.	-1	0.5
vj2z52vg	Initial Public Health Response and Interim Clinical Guidance for the 2019 Novel Coronavirus Outbreak — United States, December 31, 2019–February 4, 2020	As of February 4, 11 cases had been reported in the United States.	-1	0.5
5fg87lvu	The SARS-CoV-2 outbreak: what we know	This paper aggregates and consolidates the epidemiology, clinical manifestations, diagnosis, treatments and preventions of this new type of coronavirus.	1	0.7704122673047837
uifnjio5	Neutralizing antibody responses to SARS-CoV-2 in a COVID-19 recovered patient cohort and their implications	Spike-binding antibody in plasma were determined by ELISA using RBD, S1, and S2 proteins of SARS-CoV-2.	-1	0.5
7e8zlt3t	Remdesivir, lopinavir, emetine, and homoharringtonine inhibit SARS-CoV-2 replication in vitro	Synergy between remdesivir and emetine was observed, and remdesivir at 6.25 μM in combination with emetine at 0.195 μM may achieve 64.9% inhibition in viral yield.	-1	0.5
aeuy92bx	Potent neutralization of 2019 novel coronavirus by recombinant ACE2-Ig	An ACE2 mutant with low catalytic activity was also used in the study.	-1	0.5
plxz5mkg	SARS-CoV-2: an Emerging Coronavirus that Causes a Global Threat	We highlight bats as the potential natural reservoir and pangolins as the possible intermediate host of the virus, but their roles are waiting for further investigation.	-1	0.5
0lyxvex0	Study of knowledge, attitude, anxiety & perceived mental healthcare need in Indian population during COVID-19 pandemic	This study attempted to assess the knowledge, attitude, anxiety experience, and perceived mental healthcare need among adult Indian population during the COVID-19 pandemic.	-1	0.5
1a8uevk8	A review of the 2019 Novel Coronavirus (COVID-19) based on current evidence	This review in the hope of helping the public effectively recognize and deal with the 2019 novel coronavirus (SARS-CoV-2), and providing a reference for future studies.	1	0.7704122673047837
uyu2buo1	Can Bioactive Lipids Inactivate Coronavirus (COVID-19)?	Hence, oral or intravenous administration of AA and other unsaturated fatty acids may aid in enhancing resistance and recovery from SARS-CoV-2, SARS and MERS infections.	-1	0.5
qdt90c22	Unrevealing sequence and structural features of novel coronavirus using in silico approaches: The main protease as molecular target	Our results showed that several HIV inhibitors such as lopinavir, ritonavir, and saquinavir produce strong interaction with the active site of SARS-CoV-2 main protease.	-1	0.5
xhachzby	X-ray Structure of Main Protease of the Novel Coronavirus SARS-CoV-2 Enables Design of α-Ketoamide Inhibitors	We further describe 1.95- and 2.20-Å crystal structures of the complex between the enzyme and the most potent alpha-ketoamide optimized this way.	-1	0.5
vxqdfiel	Clinical trials on drug repositioning for COVID-19 treatment	More than 80 clinical trials have been launched to test coronavirus treatment, including some drug repurposing or repositioning for COVID-19.	1	0.7704122673047837
vbayngh0	SARS-CoV-2 Cell Entry Depends on ACE2 and TMPRSS2 and Is Blocked by a Clinically Proven Protease Inhibitor	A TMPRSS2 inhibitor approved for clinical use blocked entry and might constitute a treatment option.	-1	0.5
b4joa5tx	Structure-Based Design, Synthesis and Biological Evaluation of Peptidomimetic Aldehydes as a Novel Series of Antiviral Drug Candidates Targeting the SARS-CoV-2 Main Protease	Significantly, both compounds exhibited potent anti-SARS-CoV-2 infection activity in a cell-based assay with an EC50 value of 0.42 μM and 0.33 μM, respectively.	-1	0.5
1qniriu0	Machine intelligence design of 2019-nCoV drugs	We show that the protease inhibitor binding sites of 2019-nCoV and SARS-CoV are almost identical, which means all potential anti-SARS-CoV chemotherapies are also potential 2019-nCoV drugs.	-1	0.5
z0qzgu5m	Repurposing of clinically approved drugs for treatment of coronavirus disease 2019 in a 2019-novel coronavirus (2019-nCoV) related coronavirus model	Whether GX_P2X uses angiotensin-converting enzyme 2 (ACE2) as the cell receptor was investigated by using small interfering RNA (siRNA) -mediated silencing of ACE2.	-1	0.5
qebbkr6d	A data-driven drug repositioning framework discovered a potential therapeutic agent targeting COVID-19	Our in vitro assays revealed that CVL218 can exhibit effective inhibitory activity against SARS-CoV-2 replication without obvious cytopathic effect.	-1	0.5
vbgf50os	Molecular Modeling Evaluation of the Binding Effect of Ritonavir, Lopinavir and Darunavir to Severe Acute Respiratory Syndrome Coronavirus 2 Proteases	It is suggested that the therapeutic effect of ritonavir and lopinavir on COVID-19 may be mainly due to their inhibitory effect on CEP_C30, while ritonavir may have stronger efficacy; the inhibitory effect of darunavir on SARS-CoV-2 and its potential therapeutic effect may be mainly due to its inhibitory effect on PLVP.	1	0.6078988077281519
za3qypgg	Associations between immune-suppressive and stimulating drugs and novel COVID-19—a systematic review of current evidence	Cytotoxic chemotherapy has been shown to be a specific inhibitor for severe acute respiratory syndrome coronavirus in in vitro studies, but no specific studies exist as of yet for COVID-19.	1	0.7704122673047837
tomsdx3z	Recent Progress in understanding 2019 Novel Coronavirus associated with Human Respiratory Disease: Detection, Mechanism and Treatment	In order to effectively implement the epidemic prevention, early identification and diagnosis is critical to disease control.	-1	0.5
b31ctbat	Analysis of therapeutic targets for SARS-CoV-2 and discovery of potential drugs by computational methods	By performing target-based virtual ligand screening, a total of 21 targets (including two human targets) were screened against compound libraries including ZINC drug database and our own database of natural products.	-1	0.5
1mmqfp7g	Structural basis of SARS-CoV-2 3CLpro and anti-COVID-19 drug discovery from medicinal plants †	Therefore, herein, we analysed the 3CLpro sequence, constructed its 3D homology model, and screened it against a medicinal plant library containing 32,297 potential anti-viral phytochemicals/traditional Chinese medicinal compounds.	-1	0.5
0xhho1sh	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) and coronavirus disease-2019 (COVID-19): The epidemic and the challenges	It is spread by human-to-human transmission via droplets or direct contact, and infection has been estimated to have mean incubation period of 6.4 days and a basic reproduction number of 2.24–3.58.	-1	0.5
cszqykpu	Predicting commercially available antiviral drugs that may act on the novel coronavirus (2019-nCoV), Wuhan, China through a drug-target interaction deep learning model	Interestingly, lopinavir, ritonavir, and darunavir are all designed to target viral proteinases.	-1	0.5
2hgwa6pq	A potential role for integrins in host cell entry by SARS-CoV-2	• Integrin binding may be a promising therapeutics target, and should be tested experimentally.	1	0.6078988077281519
t996fbad	Clinical and biochemical indexes from 2019-nCoV infected patients linked to viral loads and lung injury	The viral load of 2019-nCoV detected from patient respiratory tracts was positively linked to lung disease severity.	-1	0.5
13akn7dm	A close-up on COVID-19 and cardiovascular diseases	Early identification, timely and effective treatments, maintenance of hemodynamics and electrophysiological stability are of great significance on effective treatment and long-term prognosis.	-1	0.5
b518n9dx	Remdesivir for severe acute respiratory syndrome coronavirus 2 causing COVID-19: An evaluation of the evidence	The first medication experience of the recovered patients in the US has led remdesivir to be the “specific drug”.	-1	0.5
p5ecpcll	Analysis on the Clinical Characteristics of 36 Cases of Novel Coronavirus Pneumonia in Kunming	Results: (1) The patients with new coronavirus pneumonia in Kunming were mainly of common type.	1	0.7704122673047837
nxfr24sp	Coronavirus Disease 2019 (COVID-19) Pneumonia in a Hemodialysis Patient	The diagnosis, infection control, and treatment of COVID-19 in hemodialysis patients are discussed in this report, and we conclude with recommendations for how a dialysis facility can respond to COVID-19 based on our experiences.	-1	0.5
d7n1zy0b	Anti-HCV, nucleotide inhibitors, repurposing against COVID-19	Additionally, MERS HCoV is responsible for 858 deaths out of about 2500 reported cases.	-1	0.5
zb434ve3	Predicting commercially available antiviral drugs that may act on the novel coronavirus (SARS-CoV-2) through a drug-target interaction deep learning model	Interestingly, lopinavir, ritonavir, and darunavir are all designed to target viral proteinases.	-1	0.5
xieqswct	Development of CRISPR as a prophylactic strategy to combat novel coronavirus and influenza	The approach is effective in reducing respiratory cell viral replication for H1N1 IAV.	-1	0.5
647zcjgu	Structure analysis of the receptor binding of 2019-nCoV	Molecular modeling revealed that 2019-nCoV RBD has a stronger interaction with angiotensin converting enzyme 2 (ACE2).	-1	0.5
7jkzbmsf	Drugs supply and pharmaceutical care management practices at a designated hospital during the COVID-19 epidemic	Pharmaceutical service offers drug safety ensurance for COVID-19 patients.	-1	0.5
6y9n69g5	Drug targets for corona virus: A systematic review	The search identified seven major targets (spike protein, envelop protein, membrane protein, protease, nucleocapsid protein, hemagglutinin esterase, and helicase) for which drug design can be considered.	-1	0.5
m0q7rm6z	Repurposing Therapeutics for COVID-19: Rapid Prediction of Commercially available drugs through Machine Learning and Docking	The vast complexity in drug design and protocols regarding clinical trials often prohibit developing various new drug combinations for this epidemic disease in a limited time.	-1	0.5
yf5g53a9	Teicoplanin: an alternative drug for the treatment of COVID-19?	This activity is conserved against SARS-Cov-2, thus placing teicoplanin as a potential treatment for patients with this virus.	-1	0.5
da61tfr9	New insights on the antiviral effects of chloroquine against coronavirus: what to expect for COVID-19?	In the absence of a known efficient therapy and because of the situation of a public-health emergency, it made sense to investigate the possible effect of chloroquine/hydroxychloroquine against SARS-CoV-2 since this molecule was previously described as a potent inhibitor of most coronaviruses, including SARS-CoV-1.	1	0.9127579776651258
sjyrr2bn	COVID-19: A promising cure for the global panic	Slowing the spread of the COVID-19 cases will significantly reduce the strain on the healthcare system of the country by limiting the number of people who are severely sick by COVID-19 and need hospital care.	-1	0.5
1yka7ej9	The within-host viral kinetics of SARS-CoV-2	The PRCC method is used to analyze the sensitivities of model parameters and the drug effects on virus growth are also implemented to analyze the model.	-1	0.5
fvig79k3	Predictions for the binding domain and potential new drug targets of 2019-nCoV	The surface glycoprotein of 2019-nCoV was coincident with the CTD1 region of the S-protein by comparing the I-TASSER prediction model with the actual SARS model, which suggests that 2019-nCoV may bind to the ACE2 receptor through conformational changes.	-1	0.5
ymc93p0w	The inhaled corticosteroid ciclesonide blocks coronavirus RNA replication by targeting viral NSP15	A recombinant virus with the mutation was also resistant to ciclesonide suppression of viral replication.	-1	0.5
cfbs29qo	CDC’s coronavirus test runs into early problems	The US Food and Drug Administration has approved its use in public health departments nationwide.	-1	0.5
0d77ojnb	The 2019 coronavirus (SARS-CoV-2) surface protein (Spike) S1 Receptor Binding Domain undergoes conformational change upon heparin binding	The data demonstrate an interaction between the recombinant surface receptor binding domain and the polysaccharide.	-1	0.5
p1w3p80y	Pharmacotherapeutics for the New Coronavirus Pneumonia	We here share the therapeutic experiences of NCP treatment with literature review.	-1	0.5
m0hivi0u	Insight Derived from Molecular Docking and Molecular Dynamics Simulations into the Binding Interactions Between HIV-1 Protease Inhibitors and SARS-CoV-2 3CLpro	Two docking complexes (indinavir and darunavir) with high docking scores were futher subjected to MM-PBSA binding free energy calculations to detail the molecular interactions between these two proteinase inhibitors and the 3CLpro.	-1	0.5
w84qtud6	Molecular Docking Analysis Of Some Phytochemicals On Two SARS-CoV-2 Targets	Six lead compounds with binding energies within the range of -9 to -9.6 Kcal/mol were selected for molecular docking analyses against 6lu7.	-1	0.5
5i2dxg8z	The 2019 novel coronavirus resource	It also incorporates a wide range of relevant information including scientific literatures, news, and popular articles for science dissemination, and provides visualization functionalities for genome variation analysis results based on all collected 2019-nCoV strains.	-1	0.5
5xyt8d5u	Clinical characteristics of 140 patients infected by SARS-CoV-2 in Wuhan, China	All patients were community acquired cases.	-1	0.5
566pbuic	Analysis of factors associated with disease outcomes in hospitalized patients with 2019 novel coronavirus disease	Patients were admitted to 3 tertiary hospitals in Wuhan between December 30, 2019, and January 15, 2020.	-1	0.5
8o6yjxwe	Preliminary study of the relationship between novel coronavirus pneumonia and liver function damage: a multicenter study	Quantitative data were expressed as median (interquartile range), and qualitative data were expressed as frequency and rate.	-1	0.5
1cc9ig04	Replication of SARS-CoV-2 in human respiratory epithelium	Further, we also provide basic characteristics of the system.	-1	0.5
yqiggzk9	Clinical characteristics of 51 patients discharged from hospital with COVID-19 in Chongqing，China	The changes of blood routine and biochemical indexes at discharge and admission were compared.	-1	0.5
athjtu2j	Pay attention to situation of SARS-CoV-2 and TCM advantages in treatment of novel coronavirus infection	Researchers analyzed the epidemiological benefits of different transmission rates for the establishment of effective strategy in prevention and control strategies for epidemic infectious diseases.	-1	0.5
ptnmtvzj	Effectiveness and safety of antiviral or antibody treatments for coronavirus	The most common treatment was ribavirin (n=41), followed by oseltamivir (n=10) and the combination of lopinavir/ritonavir (n=7).	1	0.7571549044589717
ksbha7kz	Acute myelitis after SARS-CoV-2 infection: a case report.	He was receiving treatment with ganciclovir, lopinavir/ritonavir, moxifloxacin, dexamethasone, human immunoglobulin and mecobalamin.	1	0.7571549044589717
6lngz7y1	A comparative study on the clinical features of COVID-19 pneumonia to other pneumonias	Both NCOVID-19 and NON-NCOVID-19 patients were confirmed to be infected in throat swabs or/and sputa with or without 2019-nCoV by real-time RT-PCR.	-1	0.5
h8ahn8fw	Origin and Evolution of the 2019 Novel Coronavirus	The number of provinces and cities in China as well as other Downloaded from https://academic.oup.com/cid/advance-article-abstract/doi/10.1093/cid/ciaa112/5721420 by World Health Organization user on 06 February 2020 countries with confirmed cases are steadily increasing.	-1	0.5
190zxwwj	Clinical characteristics of COVID-19-infected cancer patients: A retrospective case study in three hospitals within Wuhan, China	Univariate and multivariate analyses were performed to assess the risk factors associated with severe events defined as a condition requiring admission to an intensive care unit, the use of mechanical ventilation, or death.	-1	0.5
gy35gsl2	In silico screening of Chinese herbal medicines with the potential to directly inhibit 2019 novel coronavirus	Compounds meeting both requirements were subjected to absorption, distribution, metabolism and excretion (ADME) evaluation to verify that oral administration would be effective.	-1	0.5
nn15iyqd	Recommendations for coronavirus infection in rheumatic diseases treated with biologic therapy	The management includes ventilatory support and broad-spectrum antiviral drugs, empirically utilized, as a targeted therapy and vaccines have not been developed.	-1	0.5
qopcs6jy	Mutated COVID-19, May Foretells Mankind in a Great Risk in the Future	Conduct the differences of whole genome sequence and some viral proteins to determine the gap and the change alternation of nucleotides and amino acids sequences.	-1	0.5
hi38itc9	Clinical Characteristics of Imported Cases of COVID-19 in Jiangsu Province: A Multicenter Descriptive Study	Except for 3 severe patients, the rest of the 77 patients exhibited mild or moderate symptoms.	-1	0.5
6g34qwer	Meplazumab treats COVID-19 pneumonia: an open-labelled, concurrent controlled add-on clinical trial	Methods: All patients received recommended strategy from Diagnosis and Treatment for 2019 Novel Coronavirus Diseases released by National Health Commission of China.	1	0.7704122673047837
6rs86u5v	Potential biochemical markers to identify severe cases among COVID-19 patients	Serum urea, CREA, CysC, DBIL, CHE and LDH could be used to distinguish severe COVID-19 cases from mild COVID-19 cases.	-1	0.5
k0te068l	Implications of COVID-19 for patients with pre-existing digestive diseases	Autopsy studies are crucial to help understand the involvement of COVID-19 in the digestive system; however, to date, there has been only one autopsy report3 for a man aged 85 years with COVID-19, which showed segmental dilatation and stenosis in the small intestine.	-1	0.5
xuczplaf	The epidemiology and pathogenesis of coronavirus disease (COVID-19) outbreak	Special attention and efforts to protect or reduce transmission should be applied in susceptible populations including children, health care providers, and elderly people.	-1	0.5
penb65x7	Liver injury in COVID-19: management and challenges	In a study in The Lancet by Huang and colleagues,5 elevation of AST was observed in eight (62%) of 13 patients in the intensive care unit (ICU) compared with seven (25%) of 28 patients who did not require care in the ICU.	-1	0.5
w9a0jopu	From Isolation to Coordination: How Can Telemedicine Help Combat the COVID-19 Outbreak?	The system architecture of ETCS comprises three major architectural layers: (1) telemedicine service platform layer, (2) telemedicine cloud layer, and (3) telemedicine service application layer.	-1	0.5
3r0nqzgu	Profiling ACE2 expression in colon tissue of healthy adults and colorectal cancer patients by single-cell transcriptome analysis	The cell receptor angiotensin covering enzyme II (ACE2), which is the major receptor of SARS-nCoV, has been reported to be a cellular entry receptor of 2019-nCoV as well.	-1	0.5
ztcyvsoi	A Review of Coronavirus Disease-2019 (COVID-19)	The disease is mild in most people; in some (usually the elderly and those with comorbidities), it may progress to pneumonia, acute respiratory distress syndrome (ARDS) and multi organ dysfunction.	-1	0.5
m40kwgcg	Epidemiological and clinical characteristics of 99 cases of 2019 novel coronavirus pneumonia in Wuhan, China: a descriptive study	Outcomes were followed up until Jan 25, 2020.	-1	0.5
ld0vo1rl	COVID-19 coronavirus vaccine design using reverse vaccinology and machine learning	The S, nsp3, and nsp8 proteins were also predicted by Vaxign-ML to induce high protective antigenicity.	-1	0.5
m5ho8jqp	SARS-CoV-2 Vaccines: Status Report	Importantly, SARS-CoV-2 vaccines will be essential to reducing morbidity and mortality if the virus establishes itself in the population.	-1	0.5
2uvibr2j	Designing of a next generation multiepitope based vaccine (MEV) against SARS-COV-2: Immunoinformatics and in silico approaches	Highly antigenic and overlapping epitopes were shortlisted.	-1	0.5
yb5kf0u2	Microneedle array delivered recombinant coronavirus vaccines: Immunogenicity and rapid translational development	In variant constructs, we engineered immune stimulants (RS09 or flagellin, as TLR4 or TLR5 agonists, respectively) into this trimeric design.	-1	0.5
8gncbgot	Potential Rapid Diagnostics, Vaccine and Therapeutics for 2019 Novel Coronavirus (2019-nCoV): A Systematic Review	Several laboratory protocols for confirmation of suspected 2019-nCoV cases using real-time reverse transcription polymerase chain reaction (RT-PCR) have been published.	-1	0.5
80m78jh2	Structural basis to design multi-epitope vaccines against Novel Coronavirus 19 (COVID19) infection, the ongoing pandemic emergency: an in silico approach	The screened epitopes were further utilized to design novel two multi-epitope vaccines (MEVs) composed of CTL, HTL and B cell epitopes overlaps with potential to elicit humoral as well as cellular immune response against SARS-CoV-2.	-1	0.5
lg45goe2	Gilead and Moderna lead on coronavirus treatments	The firm is now launching two of its own Phase III clinical trials of remdesivir, in addition to the [truncated]	-1	0.5
rxrlbw60	2019-nCoV (Wuhan virus), a novel Coronavirus: Human-to-human transmission, travel-related cases, and vaccine readiness	Travel-related cases have been confirmed in multiple countries and regions outside mainland China including Germany, France, Thailand, Japan, South Korea, Vietnam, Canada, and the United States, as well as Hong Kong and Taiwan.	-1	0.5
nror02j6	COVID-19 Update – March 2020 | Global Health | JN Learning | JAMA Ed Hub [Video recording]	(05:31) - Scientific advances and vaccine development (25:06) - Are current clinical trials providing a picture of treatments?	-1	0.5
gu2mt6zp	Emergence of Novel Coronavirus 2019-nCoV: Need for Rapid Vaccine and Biologics Development	Neither an effective anti-viral nor a vaccine is currently available to treat this infection.	-1	0.5
